,path,class
1620,./data/images/train/train/cbsd/train-cbsd-739.jpg,cbsd
1621,./data/images/train/train/cbsd/train-cbsd-74.jpg,cbsd
1622,./data/images/train/train/cbsd/train-cbsd-740.jpg,cbsd
1623,./data/images/train/train/cbsd/train-cbsd-741.jpg,cbsd
1624,./data/images/train/train/cbsd/train-cbsd-742.jpg,cbsd
1625,./data/images/train/train/cbsd/train-cbsd-743.jpg,cbsd
1626,./data/images/train/train/cbsd/train-cbsd-744.jpg,cbsd
1627,./data/images/train/train/cbsd/train-cbsd-745.jpg,cbsd
1628,./data/images/train/train/cbsd/train-cbsd-746.jpg,cbsd
1629,./data/images/train/train/cbsd/train-cbsd-747.jpg,cbsd
1630,./data/images/train/train/cbsd/train-cbsd-748.jpg,cbsd
1631,./data/images/train/train/cbsd/train-cbsd-749.jpg,cbsd
1632,./data/images/train/train/cbsd/train-cbsd-75.jpg,cbsd
1633,./data/images/train/train/cbsd/train-cbsd-750.jpg,cbsd
1634,./data/images/train/train/cbsd/train-cbsd-751.jpg,cbsd
1635,./data/images/train/train/cbsd/train-cbsd-752.jpg,cbsd
1636,./data/images/train/train/cbsd/train-cbsd-753.jpg,cbsd
1637,./data/images/train/train/cbsd/train-cbsd-754.jpg,cbsd
1638,./data/images/train/train/cbsd/train-cbsd-755.jpg,cbsd
1639,./data/images/train/train/cbsd/train-cbsd-756.jpg,cbsd
1640,./data/images/train/train/cbsd/train-cbsd-757.jpg,cbsd
1641,./data/images/train/train/cbsd/train-cbsd-758.jpg,cbsd
1642,./data/images/train/train/cbsd/train-cbsd-759.jpg,cbsd
1643,./data/images/train/train/cbsd/train-cbsd-76.jpg,cbsd
1644,./data/images/train/train/cbsd/train-cbsd-760.jpg,cbsd
1645,./data/images/train/train/cbsd/train-cbsd-761.jpg,cbsd
1646,./data/images/train/train/cbsd/train-cbsd-762.jpg,cbsd
1647,./data/images/train/train/cbsd/train-cbsd-763.jpg,cbsd
1648,./data/images/train/train/cbsd/train-cbsd-764.jpg,cbsd
1649,./data/images/train/train/cbsd/train-cbsd-765.jpg,cbsd
1650,./data/images/train/train/cbsd/train-cbsd-766.jpg,cbsd
1651,./data/images/train/train/cbsd/train-cbsd-767.jpg,cbsd
1652,./data/images/train/train/cbsd/train-cbsd-768.jpg,cbsd
1653,./data/images/train/train/cbsd/train-cbsd-769.jpg,cbsd
1654,./data/images/train/train/cbsd/train-cbsd-77.jpg,cbsd
1655,./data/images/train/train/cbsd/train-cbsd-770.jpg,cbsd
1656,./data/images/train/train/cbsd/train-cbsd-771.jpg,cbsd
1657,./data/images/train/train/cbsd/train-cbsd-772.jpg,cbsd
1658,./data/images/train/train/cbsd/train-cbsd-773.jpg,cbsd
1659,./data/images/train/train/cbsd/train-cbsd-774.jpg,cbsd
1660,./data/images/train/train/cbsd/train-cbsd-775.jpg,cbsd
1661,./data/images/train/train/cbsd/train-cbsd-776.jpg,cbsd
1662,./data/images/train/train/cbsd/train-cbsd-777.jpg,cbsd
1663,./data/images/train/train/cbsd/train-cbsd-778.jpg,cbsd
1664,./data/images/train/train/cbsd/train-cbsd-779.jpg,cbsd
1665,./data/images/train/train/cbsd/train-cbsd-78.jpg,cbsd
1666,./data/images/train/train/cbsd/train-cbsd-780.jpg,cbsd
1667,./data/images/train/train/cbsd/train-cbsd-781.jpg,cbsd
1668,./data/images/train/train/cbsd/train-cbsd-782.jpg,cbsd
1669,./data/images/train/train/cbsd/train-cbsd-783.jpg,cbsd
1670,./data/images/train/train/cbsd/train-cbsd-784.jpg,cbsd
1671,./data/images/train/train/cbsd/train-cbsd-785.jpg,cbsd
1672,./data/images/train/train/cbsd/train-cbsd-786.jpg,cbsd
1673,./data/images/train/train/cbsd/train-cbsd-787.jpg,cbsd
1674,./data/images/train/train/cbsd/train-cbsd-788.jpg,cbsd
1675,./data/images/train/train/cbsd/train-cbsd-789.jpg,cbsd
1676,./data/images/train/train/cbsd/train-cbsd-79.jpg,cbsd
1677,./data/images/train/train/cbsd/train-cbsd-790.jpg,cbsd
1678,./data/images/train/train/cbsd/train-cbsd-791.jpg,cbsd
1679,./data/images/train/train/cbsd/train-cbsd-792.jpg,cbsd
1680,./data/images/train/train/cbsd/train-cbsd-793.jpg,cbsd
1681,./data/images/train/train/cbsd/train-cbsd-794.jpg,cbsd
1682,./data/images/train/train/cbsd/train-cbsd-795.jpg,cbsd
1683,./data/images/train/train/cbsd/train-cbsd-796.jpg,cbsd
1684,./data/images/train/train/cbsd/train-cbsd-797.jpg,cbsd
1685,./data/images/train/train/cbsd/train-cbsd-798.jpg,cbsd
1686,./data/images/train/train/cbsd/train-cbsd-799.jpg,cbsd
1687,./data/images/train/train/cbsd/train-cbsd-8.jpg,cbsd
1688,./data/images/train/train/cbsd/train-cbsd-80.jpg,cbsd
1689,./data/images/train/train/cbsd/train-cbsd-800.jpg,cbsd
1690,./data/images/train/train/cbsd/train-cbsd-801.jpg,cbsd
1691,./data/images/train/train/cbsd/train-cbsd-802.jpg,cbsd
1692,./data/images/train/train/cbsd/train-cbsd-803.jpg,cbsd
1693,./data/images/train/train/cbsd/train-cbsd-804.jpg,cbsd
1694,./data/images/train/train/cbsd/train-cbsd-805.jpg,cbsd
1695,./data/images/train/train/cbsd/train-cbsd-806.jpg,cbsd
1696,./data/images/train/train/cbsd/train-cbsd-807.jpg,cbsd
1697,./data/images/train/train/cbsd/train-cbsd-808.jpg,cbsd
1698,./data/images/train/train/cbsd/train-cbsd-809.jpg,cbsd
1699,./data/images/train/train/cbsd/train-cbsd-81.jpg,cbsd
1700,./data/images/train/train/cbsd/train-cbsd-810.jpg,cbsd
1701,./data/images/train/train/cbsd/train-cbsd-811.jpg,cbsd
1702,./data/images/train/train/cbsd/train-cbsd-812.jpg,cbsd
1703,./data/images/train/train/cbsd/train-cbsd-813.jpg,cbsd
1704,./data/images/train/train/cbsd/train-cbsd-814.jpg,cbsd
1705,./data/images/train/train/cbsd/train-cbsd-815.jpg,cbsd
1706,./data/images/train/train/cbsd/train-cbsd-816.jpg,cbsd
1707,./data/images/train/train/cbsd/train-cbsd-817.jpg,cbsd
1708,./data/images/train/train/cbsd/train-cbsd-818.jpg,cbsd
1709,./data/images/train/train/cbsd/train-cbsd-819.jpg,cbsd
1710,./data/images/train/train/cbsd/train-cbsd-82.jpg,cbsd
1711,./data/images/train/train/cbsd/train-cbsd-820.jpg,cbsd
1712,./data/images/train/train/cbsd/train-cbsd-821.jpg,cbsd
1713,./data/images/train/train/cbsd/train-cbsd-822.jpg,cbsd
1714,./data/images/train/train/cbsd/train-cbsd-823.jpg,cbsd
1715,./data/images/train/train/cbsd/train-cbsd-824.jpg,cbsd
1716,./data/images/train/train/cbsd/train-cbsd-825.jpg,cbsd
1717,./data/images/train/train/cbsd/train-cbsd-826.jpg,cbsd
1718,./data/images/train/train/cbsd/train-cbsd-827.jpg,cbsd
1719,./data/images/train/train/cbsd/train-cbsd-828.jpg,cbsd
1720,./data/images/train/train/cbsd/train-cbsd-829.jpg,cbsd
1721,./data/images/train/train/cbsd/train-cbsd-83.jpg,cbsd
1722,./data/images/train/train/cbsd/train-cbsd-830.jpg,cbsd
1723,./data/images/train/train/cbsd/train-cbsd-831.jpg,cbsd
1724,./data/images/train/train/cbsd/train-cbsd-832.jpg,cbsd
1725,./data/images/train/train/cbsd/train-cbsd-833.jpg,cbsd
1726,./data/images/train/train/cbsd/train-cbsd-834.jpg,cbsd
1727,./data/images/train/train/cbsd/train-cbsd-835.jpg,cbsd
1728,./data/images/train/train/cbsd/train-cbsd-836.jpg,cbsd
1729,./data/images/train/train/cbsd/train-cbsd-837.jpg,cbsd
1730,./data/images/train/train/cbsd/train-cbsd-838.jpg,cbsd
1731,./data/images/train/train/cbsd/train-cbsd-839.jpg,cbsd
1732,./data/images/train/train/cbsd/train-cbsd-84.jpg,cbsd
1733,./data/images/train/train/cbsd/train-cbsd-840.jpg,cbsd
1734,./data/images/train/train/cbsd/train-cbsd-841.jpg,cbsd
1735,./data/images/train/train/cbsd/train-cbsd-842.jpg,cbsd
1736,./data/images/train/train/cbsd/train-cbsd-843.jpg,cbsd
1737,./data/images/train/train/cbsd/train-cbsd-844.jpg,cbsd
1738,./data/images/train/train/cbsd/train-cbsd-845.jpg,cbsd
1739,./data/images/train/train/cbsd/train-cbsd-846.jpg,cbsd
1740,./data/images/train/train/cbsd/train-cbsd-847.jpg,cbsd
1741,./data/images/train/train/cbsd/train-cbsd-848.jpg,cbsd
1742,./data/images/train/train/cbsd/train-cbsd-849.jpg,cbsd
1743,./data/images/train/train/cbsd/train-cbsd-85.jpg,cbsd
1744,./data/images/train/train/cbsd/train-cbsd-850.jpg,cbsd
1745,./data/images/train/train/cbsd/train-cbsd-851.jpg,cbsd
1746,./data/images/train/train/cbsd/train-cbsd-852.jpg,cbsd
1747,./data/images/train/train/cbsd/train-cbsd-853.jpg,cbsd
1748,./data/images/train/train/cbsd/train-cbsd-854.jpg,cbsd
1749,./data/images/train/train/cbsd/train-cbsd-855.jpg,cbsd
1750,./data/images/train/train/cbsd/train-cbsd-856.jpg,cbsd
1751,./data/images/train/train/cbsd/train-cbsd-857.jpg,cbsd
1752,./data/images/train/train/cbsd/train-cbsd-858.jpg,cbsd
1753,./data/images/train/train/cbsd/train-cbsd-859.jpg,cbsd
1754,./data/images/train/train/cbsd/train-cbsd-86.jpg,cbsd
1755,./data/images/train/train/cbsd/train-cbsd-860.jpg,cbsd
1756,./data/images/train/train/cbsd/train-cbsd-861.jpg,cbsd
1757,./data/images/train/train/cbsd/train-cbsd-862.jpg,cbsd
1758,./data/images/train/train/cbsd/train-cbsd-863.jpg,cbsd
1759,./data/images/train/train/cbsd/train-cbsd-864.jpg,cbsd
1760,./data/images/train/train/cbsd/train-cbsd-865.jpg,cbsd
1761,./data/images/train/train/cbsd/train-cbsd-866.jpg,cbsd
1762,./data/images/train/train/cbsd/train-cbsd-867.jpg,cbsd
1763,./data/images/train/train/cbsd/train-cbsd-868.jpg,cbsd
1764,./data/images/train/train/cbsd/train-cbsd-869.jpg,cbsd
1765,./data/images/train/train/cbsd/train-cbsd-87.jpg,cbsd
1766,./data/images/train/train/cbsd/train-cbsd-870.jpg,cbsd
1767,./data/images/train/train/cbsd/train-cbsd-871.jpg,cbsd
1768,./data/images/train/train/cbsd/train-cbsd-872.jpg,cbsd
1769,./data/images/train/train/cbsd/train-cbsd-873.jpg,cbsd
1770,./data/images/train/train/cbsd/train-cbsd-874.jpg,cbsd
1771,./data/images/train/train/cbsd/train-cbsd-875.jpg,cbsd
1772,./data/images/train/train/cbsd/train-cbsd-876.jpg,cbsd
1773,./data/images/train/train/cbsd/train-cbsd-877.jpg,cbsd
1774,./data/images/train/train/cbsd/train-cbsd-878.jpg,cbsd
1775,./data/images/train/train/cbsd/train-cbsd-879.jpg,cbsd
1776,./data/images/train/train/cbsd/train-cbsd-88.jpg,cbsd
1777,./data/images/train/train/cbsd/train-cbsd-880.jpg,cbsd
1778,./data/images/train/train/cbsd/train-cbsd-881.jpg,cbsd
1779,./data/images/train/train/cbsd/train-cbsd-882.jpg,cbsd
1780,./data/images/train/train/cbsd/train-cbsd-883.jpg,cbsd
1781,./data/images/train/train/cbsd/train-cbsd-884.jpg,cbsd
1782,./data/images/train/train/cbsd/train-cbsd-885.jpg,cbsd
1783,./data/images/train/train/cbsd/train-cbsd-886.jpg,cbsd
1784,./data/images/train/train/cbsd/train-cbsd-887.jpg,cbsd
1785,./data/images/train/train/cbsd/train-cbsd-888.jpg,cbsd
1786,./data/images/train/train/cbsd/train-cbsd-889.jpg,cbsd
1787,./data/images/train/train/cbsd/train-cbsd-89.jpg,cbsd
1788,./data/images/train/train/cbsd/train-cbsd-890.jpg,cbsd
1789,./data/images/train/train/cbsd/train-cbsd-891.jpg,cbsd
1790,./data/images/train/train/cbsd/train-cbsd-892.jpg,cbsd
1791,./data/images/train/train/cbsd/train-cbsd-893.jpg,cbsd
1792,./data/images/train/train/cbsd/train-cbsd-894.jpg,cbsd
1793,./data/images/train/train/cbsd/train-cbsd-895.jpg,cbsd
1794,./data/images/train/train/cbsd/train-cbsd-896.jpg,cbsd
1795,./data/images/train/train/cbsd/train-cbsd-897.jpg,cbsd
1796,./data/images/train/train/cbsd/train-cbsd-898.jpg,cbsd
1797,./data/images/train/train/cbsd/train-cbsd-899.jpg,cbsd
1798,./data/images/train/train/cbsd/train-cbsd-9.jpg,cbsd
1799,./data/images/train/train/cbsd/train-cbsd-90.jpg,cbsd
1800,./data/images/train/train/cbsd/train-cbsd-900.jpg,cbsd
1801,./data/images/train/train/cbsd/train-cbsd-901.jpg,cbsd
1802,./data/images/train/train/cbsd/train-cbsd-902.jpg,cbsd
1803,./data/images/train/train/cbsd/train-cbsd-903.jpg,cbsd
1804,./data/images/train/train/cbsd/train-cbsd-904.jpg,cbsd
1805,./data/images/train/train/cbsd/train-cbsd-905.jpg,cbsd
1806,./data/images/train/train/cbsd/train-cbsd-906.jpg,cbsd
1807,./data/images/train/train/cbsd/train-cbsd-907.jpg,cbsd
1808,./data/images/train/train/cbsd/train-cbsd-908.jpg,cbsd
1809,./data/images/train/train/cbsd/train-cbsd-909.jpg,cbsd
1810,./data/images/train/train/cbsd/train-cbsd-91.jpg,cbsd
1811,./data/images/train/train/cbsd/train-cbsd-910.jpg,cbsd
1812,./data/images/train/train/cbsd/train-cbsd-911.jpg,cbsd
1813,./data/images/train/train/cbsd/train-cbsd-912.jpg,cbsd
1814,./data/images/train/train/cbsd/train-cbsd-913.jpg,cbsd
1815,./data/images/train/train/cbsd/train-cbsd-914.jpg,cbsd
1816,./data/images/train/train/cbsd/train-cbsd-915.jpg,cbsd
1817,./data/images/train/train/cbsd/train-cbsd-916.jpg,cbsd
1818,./data/images/train/train/cbsd/train-cbsd-917.jpg,cbsd
1819,./data/images/train/train/cbsd/train-cbsd-918.jpg,cbsd
1820,./data/images/train/train/cbsd/train-cbsd-919.jpg,cbsd
1821,./data/images/train/train/cbsd/train-cbsd-92.jpg,cbsd
1822,./data/images/train/train/cbsd/train-cbsd-920.jpg,cbsd
1823,./data/images/train/train/cbsd/train-cbsd-921.jpg,cbsd
1824,./data/images/train/train/cbsd/train-cbsd-922.jpg,cbsd
1825,./data/images/train/train/cbsd/train-cbsd-923.jpg,cbsd
1826,./data/images/train/train/cbsd/train-cbsd-924.jpg,cbsd
1827,./data/images/train/train/cbsd/train-cbsd-925.jpg,cbsd
1828,./data/images/train/train/cbsd/train-cbsd-926.jpg,cbsd
1829,./data/images/train/train/cbsd/train-cbsd-927.jpg,cbsd
1830,./data/images/train/train/cbsd/train-cbsd-928.jpg,cbsd
1831,./data/images/train/train/cbsd/train-cbsd-929.jpg,cbsd
1832,./data/images/train/train/cbsd/train-cbsd-93.jpg,cbsd
1833,./data/images/train/train/cbsd/train-cbsd-930.jpg,cbsd
1834,./data/images/train/train/cbsd/train-cbsd-931.jpg,cbsd
1835,./data/images/train/train/cbsd/train-cbsd-932.jpg,cbsd
1836,./data/images/train/train/cbsd/train-cbsd-933.jpg,cbsd
1837,./data/images/train/train/cbsd/train-cbsd-934.jpg,cbsd
1838,./data/images/train/train/cbsd/train-cbsd-935.jpg,cbsd
1839,./data/images/train/train/cbsd/train-cbsd-936.jpg,cbsd
1840,./data/images/train/train/cbsd/train-cbsd-937.jpg,cbsd
1841,./data/images/train/train/cbsd/train-cbsd-938.jpg,cbsd
1842,./data/images/train/train/cbsd/train-cbsd-939.jpg,cbsd
1843,./data/images/train/train/cbsd/train-cbsd-94.jpg,cbsd
1844,./data/images/train/train/cbsd/train-cbsd-940.jpg,cbsd
1845,./data/images/train/train/cbsd/train-cbsd-941.jpg,cbsd
1846,./data/images/train/train/cbsd/train-cbsd-942.jpg,cbsd
1847,./data/images/train/train/cbsd/train-cbsd-943.jpg,cbsd
1848,./data/images/train/train/cbsd/train-cbsd-944.jpg,cbsd
1849,./data/images/train/train/cbsd/train-cbsd-945.jpg,cbsd
1850,./data/images/train/train/cbsd/train-cbsd-946.jpg,cbsd
1851,./data/images/train/train/cbsd/train-cbsd-947.jpg,cbsd
1852,./data/images/train/train/cbsd/train-cbsd-948.jpg,cbsd
1853,./data/images/train/train/cbsd/train-cbsd-949.jpg,cbsd
1854,./data/images/train/train/cbsd/train-cbsd-95.jpg,cbsd
1855,./data/images/train/train/cbsd/train-cbsd-950.jpg,cbsd
1856,./data/images/train/train/cbsd/train-cbsd-951.jpg,cbsd
1857,./data/images/train/train/cbsd/train-cbsd-952.jpg,cbsd
1858,./data/images/train/train/cbsd/train-cbsd-953.jpg,cbsd
1859,./data/images/train/train/cbsd/train-cbsd-954.jpg,cbsd
1860,./data/images/train/train/cbsd/train-cbsd-955.jpg,cbsd
1861,./data/images/train/train/cbsd/train-cbsd-956.jpg,cbsd
1862,./data/images/train/train/cbsd/train-cbsd-957.jpg,cbsd
1863,./data/images/train/train/cbsd/train-cbsd-958.jpg,cbsd
1864,./data/images/train/train/cbsd/train-cbsd-959.jpg,cbsd
1865,./data/images/train/train/cbsd/train-cbsd-96.jpg,cbsd
1866,./data/images/train/train/cbsd/train-cbsd-960.jpg,cbsd
1867,./data/images/train/train/cbsd/train-cbsd-961.jpg,cbsd
1868,./data/images/train/train/cbsd/train-cbsd-962.jpg,cbsd
1869,./data/images/train/train/cbsd/train-cbsd-963.jpg,cbsd
1870,./data/images/train/train/cbsd/train-cbsd-964.jpg,cbsd
1871,./data/images/train/train/cbsd/train-cbsd-965.jpg,cbsd
1872,./data/images/train/train/cbsd/train-cbsd-966.jpg,cbsd
1873,./data/images/train/train/cbsd/train-cbsd-967.jpg,cbsd
1874,./data/images/train/train/cbsd/train-cbsd-968.jpg,cbsd
1875,./data/images/train/train/cbsd/train-cbsd-969.jpg,cbsd
1876,./data/images/train/train/cbsd/train-cbsd-97.jpg,cbsd
1877,./data/images/train/train/cbsd/train-cbsd-970.jpg,cbsd
1878,./data/images/train/train/cbsd/train-cbsd-971.jpg,cbsd
1879,./data/images/train/train/cbsd/train-cbsd-972.jpg,cbsd
1880,./data/images/train/train/cbsd/train-cbsd-973.jpg,cbsd
1881,./data/images/train/train/cbsd/train-cbsd-974.jpg,cbsd
1882,./data/images/train/train/cbsd/train-cbsd-975.jpg,cbsd
1883,./data/images/train/train/cbsd/train-cbsd-976.jpg,cbsd
1884,./data/images/train/train/cbsd/train-cbsd-977.jpg,cbsd
1885,./data/images/train/train/cbsd/train-cbsd-978.jpg,cbsd
1886,./data/images/train/train/cbsd/train-cbsd-979.jpg,cbsd
1887,./data/images/train/train/cbsd/train-cbsd-98.jpg,cbsd
1888,./data/images/train/train/cbsd/train-cbsd-980.jpg,cbsd
1889,./data/images/train/train/cbsd/train-cbsd-981.jpg,cbsd
1890,./data/images/train/train/cbsd/train-cbsd-982.jpg,cbsd
1891,./data/images/train/train/cbsd/train-cbsd-983.jpg,cbsd
1892,./data/images/train/train/cbsd/train-cbsd-984.jpg,cbsd
1893,./data/images/train/train/cbsd/train-cbsd-985.jpg,cbsd
1894,./data/images/train/train/cbsd/train-cbsd-986.jpg,cbsd
1895,./data/images/train/train/cbsd/train-cbsd-987.jpg,cbsd
1896,./data/images/train/train/cbsd/train-cbsd-988.jpg,cbsd
1897,./data/images/train/train/cbsd/train-cbsd-989.jpg,cbsd
1898,./data/images/train/train/cbsd/train-cbsd-99.jpg,cbsd
1899,./data/images/train/train/cbsd/train-cbsd-990.jpg,cbsd
1900,./data/images/train/train/cbsd/train-cbsd-991.jpg,cbsd
1901,./data/images/train/train/cbsd/train-cbsd-992.jpg,cbsd
1902,./data/images/train/train/cbsd/train-cbsd-993.jpg,cbsd
1903,./data/images/train/train/cbsd/train-cbsd-994.jpg,cbsd
1904,./data/images/train/train/cbsd/train-cbsd-995.jpg,cbsd
1905,./data/images/train/train/cbsd/train-cbsd-996.jpg,cbsd
1906,./data/images/train/train/cbsd/train-cbsd-997.jpg,cbsd
1907,./data/images/train/train/cbsd/train-cbsd-998.jpg,cbsd
1908,./data/images/train/train/cbsd/train-cbsd-999.jpg,cbsd
1909,./data/images/train/train/cgm/train-cgm-0.jpg,cgm
1910,./data/images/train/train/cgm/train-cgm-1.jpg,cgm
1911,./data/images/train/train/cgm/train-cgm-10.jpg,cgm
1912,./data/images/train/train/cgm/train-cgm-100.jpg,cgm
1913,./data/images/train/train/cgm/train-cgm-101.jpg,cgm
1914,./data/images/train/train/cgm/train-cgm-102.jpg,cgm
1915,./data/images/train/train/cgm/train-cgm-103.jpg,cgm
1916,./data/images/train/train/cgm/train-cgm-104.jpg,cgm
1917,./data/images/train/train/cgm/train-cgm-105.jpg,cgm
1918,./data/images/train/train/cgm/train-cgm-106.jpg,cgm
1919,./data/images/train/train/cgm/train-cgm-107.jpg,cgm
1920,./data/images/train/train/cgm/train-cgm-108.jpg,cgm
1921,./data/images/train/train/cgm/train-cgm-109.jpg,cgm
1922,./data/images/train/train/cgm/train-cgm-11.jpg,cgm
1923,./data/images/train/train/cgm/train-cgm-110.jpg,cgm
1924,./data/images/train/train/cgm/train-cgm-111.jpg,cgm
1925,./data/images/train/train/cgm/train-cgm-112.jpg,cgm
1926,./data/images/train/train/cgm/train-cgm-113.jpg,cgm
1927,./data/images/train/train/cgm/train-cgm-114.jpg,cgm
1928,./data/images/train/train/cgm/train-cgm-115.jpg,cgm
1929,./data/images/train/train/cgm/train-cgm-116.jpg,cgm
1930,./data/images/train/train/cgm/train-cgm-117.jpg,cgm
1931,./data/images/train/train/cgm/train-cgm-118.jpg,cgm
1932,./data/images/train/train/cgm/train-cgm-119.jpg,cgm
1933,./data/images/train/train/cgm/train-cgm-12.jpg,cgm
1934,./data/images/train/train/cgm/train-cgm-120.jpg,cgm
1935,./data/images/train/train/cgm/train-cgm-121.jpg,cgm
1936,./data/images/train/train/cgm/train-cgm-122.jpg,cgm
1937,./data/images/train/train/cgm/train-cgm-123.jpg,cgm
1938,./data/images/train/train/cgm/train-cgm-124.jpg,cgm
1939,./data/images/train/train/cgm/train-cgm-125.jpg,cgm
1940,./data/images/train/train/cgm/train-cgm-126.jpg,cgm
1941,./data/images/train/train/cgm/train-cgm-127.jpg,cgm
1942,./data/images/train/train/cgm/train-cgm-128.jpg,cgm
1943,./data/images/train/train/cgm/train-cgm-129.jpg,cgm
1944,./data/images/train/train/cgm/train-cgm-13.jpg,cgm
1945,./data/images/train/train/cgm/train-cgm-130.jpg,cgm
1946,./data/images/train/train/cgm/train-cgm-131.jpg,cgm
1947,./data/images/train/train/cgm/train-cgm-132.jpg,cgm
1948,./data/images/train/train/cgm/train-cgm-133.jpg,cgm
1949,./data/images/train/train/cgm/train-cgm-134.jpg,cgm
1950,./data/images/train/train/cgm/train-cgm-135.jpg,cgm
1951,./data/images/train/train/cgm/train-cgm-136.jpg,cgm
1952,./data/images/train/train/cgm/train-cgm-137.jpg,cgm
1953,./data/images/train/train/cgm/train-cgm-138.jpg,cgm
1954,./data/images/train/train/cgm/train-cgm-139.jpg,cgm
1955,./data/images/train/train/cgm/train-cgm-14.jpg,cgm
1956,./data/images/train/train/cgm/train-cgm-140.jpg,cgm
1957,./data/images/train/train/cgm/train-cgm-141.jpg,cgm
1958,./data/images/train/train/cgm/train-cgm-142.jpg,cgm
1959,./data/images/train/train/cgm/train-cgm-143.jpg,cgm
1960,./data/images/train/train/cgm/train-cgm-144.jpg,cgm
1961,./data/images/train/train/cgm/train-cgm-145.jpg,cgm
1962,./data/images/train/train/cgm/train-cgm-146.jpg,cgm
1963,./data/images/train/train/cgm/train-cgm-147.jpg,cgm
1964,./data/images/train/train/cgm/train-cgm-148.jpg,cgm
1965,./data/images/train/train/cgm/train-cgm-149.jpg,cgm
1966,./data/images/train/train/cgm/train-cgm-15.jpg,cgm
1967,./data/images/train/train/cgm/train-cgm-150.jpg,cgm
1968,./data/images/train/train/cgm/train-cgm-151.jpg,cgm
1969,./data/images/train/train/cgm/train-cgm-152.jpg,cgm
1970,./data/images/train/train/cgm/train-cgm-153.jpg,cgm
1971,./data/images/train/train/cgm/train-cgm-154.jpg,cgm
1972,./data/images/train/train/cgm/train-cgm-155.jpg,cgm
1973,./data/images/train/train/cgm/train-cgm-156.jpg,cgm
1974,./data/images/train/train/cgm/train-cgm-157.jpg,cgm
1975,./data/images/train/train/cgm/train-cgm-158.jpg,cgm
1976,./data/images/train/train/cgm/train-cgm-159.jpg,cgm
1977,./data/images/train/train/cgm/train-cgm-16.jpg,cgm
1978,./data/images/train/train/cgm/train-cgm-160.jpg,cgm
1979,./data/images/train/train/cgm/train-cgm-161.jpg,cgm
1980,./data/images/train/train/cgm/train-cgm-162.jpg,cgm
1981,./data/images/train/train/cgm/train-cgm-163.jpg,cgm
1982,./data/images/train/train/cgm/train-cgm-164.jpg,cgm
1983,./data/images/train/train/cgm/train-cgm-165.jpg,cgm
1984,./data/images/train/train/cgm/train-cgm-166.jpg,cgm
1985,./data/images/train/train/cgm/train-cgm-167.jpg,cgm
1986,./data/images/train/train/cgm/train-cgm-168.jpg,cgm
1987,./data/images/train/train/cgm/train-cgm-169.jpg,cgm
1988,./data/images/train/train/cgm/train-cgm-17.jpg,cgm
1989,./data/images/train/train/cgm/train-cgm-170.jpg,cgm
1990,./data/images/train/train/cgm/train-cgm-171.jpg,cgm
1991,./data/images/train/train/cgm/train-cgm-172.jpg,cgm
1992,./data/images/train/train/cgm/train-cgm-173.jpg,cgm
1993,./data/images/train/train/cgm/train-cgm-174.jpg,cgm
1994,./data/images/train/train/cgm/train-cgm-175.jpg,cgm
1995,./data/images/train/train/cgm/train-cgm-176.jpg,cgm
1996,./data/images/train/train/cgm/train-cgm-177.jpg,cgm
1997,./data/images/train/train/cgm/train-cgm-178.jpg,cgm
1998,./data/images/train/train/cgm/train-cgm-179.jpg,cgm
1999,./data/images/train/train/cgm/train-cgm-18.jpg,cgm
2000,./data/images/train/train/cgm/train-cgm-180.jpg,cgm
2001,./data/images/train/train/cgm/train-cgm-181.jpg,cgm
2002,./data/images/train/train/cgm/train-cgm-182.jpg,cgm
2003,./data/images/train/train/cgm/train-cgm-183.jpg,cgm
2004,./data/images/train/train/cgm/train-cgm-184.jpg,cgm
2005,./data/images/train/train/cgm/train-cgm-185.jpg,cgm
2006,./data/images/train/train/cgm/train-cgm-186.jpg,cgm
2007,./data/images/train/train/cgm/train-cgm-187.jpg,cgm
2008,./data/images/train/train/cgm/train-cgm-188.jpg,cgm
2009,./data/images/train/train/cgm/train-cgm-189.jpg,cgm
2010,./data/images/train/train/cgm/train-cgm-19.jpg,cgm
2011,./data/images/train/train/cgm/train-cgm-190.jpg,cgm
2012,./data/images/train/train/cgm/train-cgm-191.jpg,cgm
2013,./data/images/train/train/cgm/train-cgm-192.jpg,cgm
2014,./data/images/train/train/cgm/train-cgm-193.jpg,cgm
2015,./data/images/train/train/cgm/train-cgm-194.jpg,cgm
2016,./data/images/train/train/cgm/train-cgm-195.jpg,cgm
2017,./data/images/train/train/cgm/train-cgm-196.jpg,cgm
2018,./data/images/train/train/cgm/train-cgm-197.jpg,cgm
2019,./data/images/train/train/cgm/train-cgm-198.jpg,cgm
2020,./data/images/train/train/cgm/train-cgm-199.jpg,cgm
2021,./data/images/train/train/cgm/train-cgm-2.jpg,cgm
2022,./data/images/train/train/cgm/train-cgm-20.jpg,cgm
2023,./data/images/train/train/cgm/train-cgm-200.jpg,cgm
2024,./data/images/train/train/cgm/train-cgm-201.jpg,cgm
2025,./data/images/train/train/cgm/train-cgm-202.jpg,cgm
2026,./data/images/train/train/cgm/train-cgm-203.jpg,cgm
2027,./data/images/train/train/cgm/train-cgm-204.jpg,cgm
2028,./data/images/train/train/cgm/train-cgm-205.jpg,cgm
2029,./data/images/train/train/cgm/train-cgm-206.jpg,cgm
