,Unnamed: 0,path,class,kfold
1466,770,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-1271.jpg,cbsd,1
1467,665,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-1177.jpg,cbsd,1
1468,811,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-1308.jpg,cbsd,1
1469,321,/content/drive/MyDrive/cassava_project/data/images/train/train/cbb/train-cbb-388.jpg,cbb,1
1470,3969,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-2156.jpg,cmd,1
1471,4929,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-629.jpg,cmd,1
1472,5615,/content/drive/MyDrive/cassava_project/data/images/train/train/healthy/train-healthy-62.jpg,healthy,1
1473,289,/content/drive/MyDrive/cassava_project/data/images/train/train/cbb/train-cbb-359.jpg,cbb,1
1474,653,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-1166.jpg,cbsd,1
1475,4136,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-2306.jpg,cmd,1
1476,3542,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-1772.jpg,cmd,1
1477,1329,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-477.jpg,cbsd,1
1478,78,/content/drive/MyDrive/cassava_project/data/images/train/train/cbb/train-cbb-169.jpg,cbb,1
1479,5640,/content/drive/MyDrive/cassava_project/data/images/train/train/healthy/train-healthy-85.jpg,healthy,1
1480,2302,/content/drive/MyDrive/cassava_project/data/images/train/train/cgm/train-cgm-452.jpg,cgm,1
1481,3892,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-2087.jpg,cmd,1
1482,5266,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-932.jpg,cmd,1
1483,97,/content/drive/MyDrive/cassava_project/data/images/train/train/cbb/train-cbb-186.jpg,cbb,1
1484,4142,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-2311.jpg,cmd,1
1485,2117,/content/drive/MyDrive/cassava_project/data/images/train/train/cgm/train-cgm-286.jpg,cgm,1
1486,1374,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-517.jpg,cbsd,1
1487,3544,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-1774.jpg,cmd,1
1488,2356,/content/drive/MyDrive/cassava_project/data/images/train/train/cgm/train-cgm-500.jpg,cgm,1
1489,4215,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-2378.jpg,cmd,1
1490,5500,/content/drive/MyDrive/cassava_project/data/images/train/train/healthy/train-healthy-242.jpg,healthy,1
1491,4440,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-2580.jpg,cmd,1
1492,3729,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-1940.jpg,cmd,1
1493,3877,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-2073.jpg,cmd,1
1494,1765,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-87.jpg,cbsd,1
1495,4103,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-2277.jpg,cmd,1
1496,195,/content/drive/MyDrive/cassava_project/data/images/train/train/cbb/train-cbb-274.jpg,cbb,1
1497,5639,/content/drive/MyDrive/cassava_project/data/images/train/train/healthy/train-healthy-84.jpg,healthy,1
1498,4623,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-353.jpg,cmd,1
1499,52,/content/drive/MyDrive/cassava_project/data/images/train/train/cbb/train-cbb-145.jpg,cbb,1
1500,1087,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-259.jpg,cbsd,1
1501,5036,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-725.jpg,cmd,1
1502,4209,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-2372.jpg,cmd,1
1503,1788,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-890.jpg,cbsd,1
1504,5115,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-797.jpg,cmd,1
1505,3339,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-159.jpg,cmd,1
1506,5625,/content/drive/MyDrive/cassava_project/data/images/train/train/healthy/train-healthy-71.jpg,healthy,1
1507,4802,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-514.jpg,cmd,1
1508,1493,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-624.jpg,cbsd,1
1509,284,/content/drive/MyDrive/cassava_project/data/images/train/train/cbb/train-cbb-354.jpg,cbb,1
1510,306,/content/drive/MyDrive/cassava_project/data/images/train/train/cbb/train-cbb-374.jpg,cbb,1
1511,64,/content/drive/MyDrive/cassava_project/data/images/train/train/cbb/train-cbb-156.jpg,cbb,1
1512,5443,/content/drive/MyDrive/cassava_project/data/images/train/train/healthy/train-healthy-191.jpg,healthy,1
1513,5549,/content/drive/MyDrive/cassava_project/data/images/train/train/healthy/train-healthy-287.jpg,healthy,1
1514,1311,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-460.jpg,cbsd,1
1515,567,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-1089.jpg,cbsd,1
1516,4712,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-433.jpg,cmd,1
1517,170,/content/drive/MyDrive/cassava_project/data/images/train/train/cbb/train-cbb-251.jpg,cbb,1
1518,3320,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-1572.jpg,cmd,1
1519,1965,/content/drive/MyDrive/cassava_project/data/images/train/train/cgm/train-cgm-149.jpg,cgm,1
1520,1959,/content/drive/MyDrive/cassava_project/data/images/train/train/cgm/train-cgm-143.jpg,cgm,1
1521,4763,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-48.jpg,cmd,1
1522,2785,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-1090.jpg,cmd,1
1523,657,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-117.jpg,cbsd,1
1524,5131,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-810.jpg,cmd,1
1525,4746,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-464.jpg,cmd,1
1526,558,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-1080.jpg,cbsd,1
1527,5337,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-997.jpg,cmd,1
1528,5052,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-74.jpg,cmd,1
1529,358,/content/drive/MyDrive/cassava_project/data/images/train/train/cbb/train-cbb-420.jpg,cbb,1
1530,612,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-1129.jpg,cbsd,1
1531,2767,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-1074.jpg,cmd,1
1532,5216,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-888.jpg,cmd,1
1533,1821,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-92.jpg,cbsd,1
1534,2632,/content/drive/MyDrive/cassava_project/data/images/train/train/cgm/train-cgm-75.jpg,cgm,1
1535,4895,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-599.jpg,cmd,1
1536,2148,/content/drive/MyDrive/cassava_project/data/images/train/train/cgm/train-cgm-313.jpg,cgm,1
1537,1869,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-963.jpg,cbsd,1
1538,4017,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-22.jpg,cmd,1
1539,3386,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-1631.jpg,cmd,1
1540,866,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-1358.jpg,cbsd,1
1541,3525,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-1757.jpg,cmd,1
1542,5602,/content/drive/MyDrive/cassava_project/data/images/train/train/healthy/train-healthy-50.jpg,healthy,1
1543,4804,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-516.jpg,cmd,1
1544,1330,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-478.jpg,cbsd,1
1545,2878,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-1174.jpg,cmd,1
1546,3980,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-2166.jpg,cmd,1
1547,1717,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-826.jpg,cbsd,1
1548,2776,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-1082.jpg,cmd,1
1549,1095,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-266.jpg,cbsd,1
1550,4571,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-306.jpg,cmd,1
1551,5566,/content/drive/MyDrive/cassava_project/data/images/train/train/healthy/train-healthy-301.jpg,healthy,1
1552,5069,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-755.jpg,cmd,1
1553,4042,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-2221.jpg,cmd,1
1554,3249,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-1508.jpg,cmd,1
1555,4840,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-549.jpg,cmd,1
1556,3453,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-1692.jpg,cmd,1
1557,3562,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-1790.jpg,cmd,1
1558,5520,/content/drive/MyDrive/cassava_project/data/images/train/train/healthy/train-healthy-260.jpg,healthy,1
1559,4493,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-2628.jpg,cmd,1
1560,2397,/content/drive/MyDrive/cassava_project/data/images/train/train/cgm/train-cgm-538.jpg,cgm,1
1561,3774,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-1981.jpg,cmd,1
1562,2353,/content/drive/MyDrive/cassava_project/data/images/train/train/cgm/train-cgm-499.jpg,cgm,1
1563,5521,/content/drive/MyDrive/cassava_project/data/images/train/train/healthy/train-healthy-261.jpg,healthy,1
1564,2889,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-1184.jpg,cmd,1
1565,5555,/content/drive/MyDrive/cassava_project/data/images/train/train/healthy/train-healthy-292.jpg,healthy,1
1566,3204,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-1468.jpg,cmd,1
1567,5188,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-862.jpg,cmd,1
1568,907,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-1395.jpg,cbsd,1
1569,3975,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-2161.jpg,cmd,1
1570,5240,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-909.jpg,cmd,1
1571,6,/content/drive/MyDrive/cassava_project/data/images/train/train/cbb/train-cbb-103.jpg,cbb,1
1572,2677,/content/drive/MyDrive/cassava_project/data/images/train/train/cgm/train-cgm-95.jpg,cgm,1
1573,4329,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-2480.jpg,cmd,1
1574,1428,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-566.jpg,cbsd,1
1575,2719,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-1030.jpg,cmd,1
1576,2913,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-1205.jpg,cmd,1
1577,1891,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-983.jpg,cbsd,1
1578,4487,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-2622.jpg,cmd,1
1579,2296,/content/drive/MyDrive/cassava_project/data/images/train/train/cgm/train-cgm-447.jpg,cgm,1
1580,3322,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-1574.jpg,cmd,1
1581,4422,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-2564.jpg,cmd,1
1582,1977,/content/drive/MyDrive/cassava_project/data/images/train/train/cgm/train-cgm-16.jpg,cgm,1
1583,5308,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-970.jpg,cmd,1
1584,5234,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-903.jpg,cmd,1
1585,2823,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-1124.jpg,cmd,1
1586,976,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-159.jpg,cbsd,1
1587,5552,/content/drive/MyDrive/cassava_project/data/images/train/train/healthy/train-healthy-29.jpg,healthy,1
1588,296,/content/drive/MyDrive/cassava_project/data/images/train/train/cbb/train-cbb-365.jpg,cbb,1
1589,3064,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-1341.jpg,cmd,1
1590,1397,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-538.jpg,cbsd,1
1591,2614,/content/drive/MyDrive/cassava_project/data/images/train/train/cgm/train-cgm-733.jpg,cgm,1
1592,4968,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-664.jpg,cmd,1
1593,1122,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-290.jpg,cbsd,1
1594,2897,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-1191.jpg,cmd,1
1595,3684,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-190.jpg,cmd,1
1596,4529,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-269.jpg,cmd,1
1597,3029,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-131.jpg,cmd,1
1598,2188,/content/drive/MyDrive/cassava_project/data/images/train/train/cgm/train-cgm-35.jpg,cgm,1
1599,2832,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-1132.jpg,cmd,1
1600,2956,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-1244.jpg,cmd,1
1601,4508,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-2641.jpg,cmd,1
1602,211,/content/drive/MyDrive/cassava_project/data/images/train/train/cbb/train-cbb-289.jpg,cbb,1
1603,4947,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-645.jpg,cmd,1
1604,4713,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-434.jpg,cmd,1
1605,1569,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-693.jpg,cbsd,1
1606,2292,/content/drive/MyDrive/cassava_project/data/images/train/train/cgm/train-cgm-443.jpg,cgm,1
1607,5359,/content/drive/MyDrive/cassava_project/data/images/train/train/healthy/train-healthy-115.jpg,healthy,1
1608,4521,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-2653.jpg,cmd,1
1609,4022,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-2203.jpg,cmd,1
1610,3442,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-1682.jpg,cmd,1
1611,5638,/content/drive/MyDrive/cassava_project/data/images/train/train/healthy/train-healthy-83.jpg,healthy,1
1612,847,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-1340.jpg,cbsd,1
1613,3890,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-2085.jpg,cmd,1
1614,4047,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-2226.jpg,cmd,1
1615,4576,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-310.jpg,cmd,1
1616,1113,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-282.jpg,cbsd,1
1617,4167,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-2334.jpg,cmd,1
1618,3075,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-1351.jpg,cmd,1
1619,3778,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-1985.jpg,cmd,1
1620,5591,/content/drive/MyDrive/cassava_project/data/images/train/train/healthy/train-healthy-40.jpg,healthy,1
1621,2702,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-1015.jpg,cmd,1
1622,1600,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-720.jpg,cbsd,1
1623,3688,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-1903.jpg,cmd,1
1624,1718,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-827.jpg,cbsd,1
1625,3552,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-1781.jpg,cmd,1
1626,13,/content/drive/MyDrive/cassava_project/data/images/train/train/cbb/train-cbb-11.jpg,cbb,1
1627,266,/content/drive/MyDrive/cassava_project/data/images/train/train/cbb/train-cbb-338.jpg,cbb,1
1628,4658,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-385.jpg,cmd,1
1629,5021,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-711.jpg,cmd,1
1630,3994,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-2179.jpg,cmd,1
1631,3406,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-165.jpg,cmd,1
1632,5280,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-945.jpg,cmd,1
1633,4321,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-2473.jpg,cmd,1
1634,695,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-1203.jpg,cbsd,1
1635,2255,/content/drive/MyDrive/cassava_project/data/images/train/train/cgm/train-cgm-41.jpg,cgm,1
1636,457,/content/drive/MyDrive/cassava_project/data/images/train/train/cbb/train-cbb-91.jpg,cbb,1
1637,3601,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-1825.jpg,cmd,1
1638,3428,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-167.jpg,cmd,1
1639,5575,/content/drive/MyDrive/cassava_project/data/images/train/train/healthy/train-healthy-31.jpg,healthy,1
1640,2062,/content/drive/MyDrive/cassava_project/data/images/train/train/cgm/train-cgm-236.jpg,cgm,1
1641,2058,/content/drive/MyDrive/cassava_project/data/images/train/train/cgm/train-cgm-232.jpg,cgm,1
1642,1196,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-357.jpg,cbsd,1
1643,4709,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-430.jpg,cmd,1
1644,5023,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-713.jpg,cmd,1
1645,3967,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-2154.jpg,cmd,1
1646,5024,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-714.jpg,cmd,1
1647,3510,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-1743.jpg,cmd,1
1648,2644,/content/drive/MyDrive/cassava_project/data/images/train/train/cgm/train-cgm-760.jpg,cgm,1
1649,4862,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-569.jpg,cmd,1
1650,314,/content/drive/MyDrive/cassava_project/data/images/train/train/cbb/train-cbb-381.jpg,cbb,1
1651,2658,/content/drive/MyDrive/cassava_project/data/images/train/train/cgm/train-cgm-78.jpg,cgm,1
1652,3218,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-1480.jpg,cmd,1
1653,3478,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-1714.jpg,cmd,1
1654,355,/content/drive/MyDrive/cassava_project/data/images/train/train/cbb/train-cbb-418.jpg,cbb,1
1655,4707,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-429.jpg,cmd,1
1656,3555,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-1784.jpg,cmd,1
1657,4351,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-250.jpg,cmd,1
1658,3106,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-138.jpg,cmd,1
1659,5089,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-773.jpg,cmd,1
1660,5344,/content/drive/MyDrive/cassava_project/data/images/train/train/healthy/train-healthy-101.jpg,healthy,1
1661,705,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-1212.jpg,cbsd,1
1662,1536,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-663.jpg,cbsd,1
1663,5158,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-835.jpg,cmd,1
1664,1427,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-565.jpg,cbsd,1
1665,1363,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-507.jpg,cbsd,1
1666,4922,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-622.jpg,cmd,1
1667,4669,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-395.jpg,cmd,1
1668,4766,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-482.jpg,cmd,1
1669,626,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-1141.jpg,cbsd,1
1670,3113,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-1386.jpg,cmd,1
1671,5499,/content/drive/MyDrive/cassava_project/data/images/train/train/healthy/train-healthy-241.jpg,healthy,1
1672,5592,/content/drive/MyDrive/cassava_project/data/images/train/train/healthy/train-healthy-41.jpg,healthy,1
1673,2432,/content/drive/MyDrive/cassava_project/data/images/train/train/cgm/train-cgm-57.jpg,cgm,1
1674,1185,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-347.jpg,cbsd,1
1675,406,/content/drive/MyDrive/cassava_project/data/images/train/train/cbb/train-cbb-464.jpg,cbb,1
1676,869,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-1360.jpg,cbsd,1
1677,798,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-1297.jpg,cbsd,1
1678,1377,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-52.jpg,cbsd,1
1679,48,/content/drive/MyDrive/cassava_project/data/images/train/train/cbb/train-cbb-141.jpg,cbb,1
1680,236,/content/drive/MyDrive/cassava_project/data/images/train/train/cbb/train-cbb-310.jpg,cbb,1
1681,1670,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-784.jpg,cbsd,1
1682,5174,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-85.jpg,cmd,1
1683,3584,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-181.jpg,cmd,1
1684,1379,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-521.jpg,cbsd,1
1685,4786,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-50.jpg,cmd,1
1686,875,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-1366.jpg,cbsd,1
1687,1307,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-457.jpg,cbsd,1
1688,3917,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-2109.jpg,cmd,1
1689,3870,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-2067.jpg,cmd,1
1690,2375,/content/drive/MyDrive/cassava_project/data/images/train/train/cgm/train-cgm-518.jpg,cgm,1
1691,1499,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-63.jpg,cbsd,1
1692,1638,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-755.jpg,cbsd,1
1693,3573,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-180.jpg,cmd,1
1694,310,/content/drive/MyDrive/cassava_project/data/images/train/train/cbb/train-cbb-378.jpg,cbb,1
1695,5501,/content/drive/MyDrive/cassava_project/data/images/train/train/healthy/train-healthy-243.jpg,healthy,1
1696,581,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-1100.jpg,cbsd,1
1697,2764,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-1071.jpg,cmd,1
1698,441,/content/drive/MyDrive/cassava_project/data/images/train/train/cbb/train-cbb-77.jpg,cbb,1
1699,2686,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-1000.jpg,cmd,1
1700,943,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-1427.jpg,cbsd,1
1701,278,/content/drive/MyDrive/cassava_project/data/images/train/train/cbb/train-cbb-349.jpg,cbb,1
1702,4654,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-381.jpg,cmd,1
1703,2369,/content/drive/MyDrive/cassava_project/data/images/train/train/cgm/train-cgm-512.jpg,cgm,1
1704,5378,/content/drive/MyDrive/cassava_project/data/images/train/train/healthy/train-healthy-132.jpg,healthy,1
1705,3799,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-2002.jpg,cmd,1
1706,3738,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-1949.jpg,cmd,1
1707,4904,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-606.jpg,cmd,1
1708,4725,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-445.jpg,cmd,1
1709,5632,/content/drive/MyDrive/cassava_project/data/images/train/train/healthy/train-healthy-78.jpg,healthy,1
1710,4336,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-2487.jpg,cmd,1
1711,4057,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-2235.jpg,cmd,1
1712,3003,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-1287.jpg,cmd,1
1713,431,/content/drive/MyDrive/cassava_project/data/images/train/train/cbb/train-cbb-68.jpg,cbb,1
1714,4846,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-554.jpg,cmd,1
1715,4388,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-2533.jpg,cmd,1
1716,1494,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-625.jpg,cbsd,1
1717,1139,/content/drive/MyDrive/cassava_project/data/images/train/train/cbsd/train-cbsd-305.jpg,cbsd,1
1718,4758,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-475.jpg,cmd,1
1719,5031,/content/drive/MyDrive/cassava_project/data/images/train/train/cmd/train-cmd-720.jpg,cmd,1
1720,2322,/content/drive/MyDrive/cassava_project/data/images/train/train/cgm/train-cgm-470.jpg,cgm,1
